periodyear,stfips,areatype,region,area,prior_yr_area,population
2013,02,04,2,000261,000100,1
2013,02,04,2,000261,000105,2
2013,02,04,2,000261,000110,5
2013,02,04,2,000261,000122,35
2013,02,04,2,000261,000130,4
2013,02,04,2,000261,000150,4
2013,02,04,2,000261,000158,0
2013,02,04,2,000261,000164,0
2013,02,04,2,000261,000170,82
2013,02,04,2,000261,000180,0
2013,02,04,2,000261,000185,5
2013,02,04,2,000261,000188,1
2013,02,04,2,000261,000195,0
2013,02,04,2,000261,000198,0
2013,02,04,2,000261,000220,1
2013,02,04,2,000261,000230,0
2013,02,04,2,000261,000240,15
2013,02,04,2,000261,000261,8117
2013,02,04,2,000261,000275,5
2013,02,04,2,000261,000282,1
2013,02,04,2,000261,000290,0
2013,02,04,2,000261,999999,759
2013,02,04,5,000275,000013,0
2013,02,04,5,000275,000016,0
2013,02,04,5,000275,000020,5
2013,02,04,5,000275,000050,0
2013,02,04,5,000275,000060,0
2013,02,04,5,000275,000068,1
2013,02,04,5,000275,000070,0
2013,02,04,5,000275,000090,0
2013,02,04,5,000275,000100,3
2013,02,04,5,000275,000105,0
2013,02,04,5,000275,000110,17
2013,02,04,5,000275,000122,6
2013,02,04,5,000275,000130,11
2013,02,04,5,000275,000150,0
2013,02,04,5,000275,000158,0
2013,02,04,5,000275,000164,0
2013,02,04,5,000275,000170,5
2013,02,04,5,000275,000180,0
2013,02,04,5,000275,000185,2
2013,02,04,5,000275,000188,0
2013,02,04,5,000275,000195,3
2013,02,04,5,000275,000198,9
2013,02,04,5,000275,000220,3
2013,02,04,5,000275,000230,0
2013,02,04,5,000275,000240,6
2013,02,04,5,000275,000261,4
2013,02,04,5,000275,000275,1894
2013,02,04,5,000275,000282,0
2013,02,04,5,000275,000290,0
2013,02,04,5,000275,999999,160
2013,02,04,5,000282,000013,0
2013,02,04,5,000282,000016,0
2013,02,04,5,000282,000020,11
2013,02,04,5,000282,000050,4
2013,02,04,5,000282,000060,0
2013,02,04,5,000282,000068,0
2013,02,04,5,000282,000070,0
2013,02,04,5,000282,000090,4
2013,02,04,5,000282,000100,0
2013,02,04,5,000282,000105,0
2013,02,04,5,000282,000110,6
2013,02,04,5,000282,000122,1
2013,02,04,5,000282,000130,2
2013,02,04,5,000282,000150,0
2013,02,04,5,000282,000158,0
2013,02,04,5,000282,000164,0
2013,02,04,5,000282,000170,0
2013,02,04,5,000282,000180,1
2013,02,04,5,000282,000185,0
2013,02,04,5,000282,000188,0
2013,02,04,5,000282,000195,0
2013,02,04,5,000282,000198,0
2013,02,04,5,000282,000220,2
2013,02,04,5,000282,000230,0
2013,02,04,5,000282,000240,0
2013,02,04,5,000282,000261,0
2013,02,04,5,000282,000275,0
2013,02,04,5,000282,000282,503
2013,02,04,5,000282,000290,0
2013,02,04,5,000282,999999,49
2013,02,04,3,000290,000013,4
2013,02,04,3,000290,000016,0
2013,02,04,3,000290,000020,58
2013,02,04,3,000290,000050,6
2013,02,04,3,000290,000060,0
2013,02,04,3,000290,000068,10
2013,02,04,3,000290,000070,0
2013,02,04,3,000290,000090,283
2013,02,04,3,000290,000100,0
2013,02,04,3,000290,000105,0
2013,02,04,3,000290,000110,0
2013,02,04,3,000290,000122,10
2013,02,04,3,000290,000130,0
2013,02,04,3,000290,000150,0
2013,02,04,3,000290,000158,1
2013,02,04,3,000290,000164,0
2013,02,04,3,000290,000170,21
2013,02,04,3,000290,000180,0
2013,02,04,3,000290,000185,1
2013,02,04,3,000290,000188,1
2013,02,04,3,000290,000195,0
2013,02,04,3,000290,000198,0
2013,02,04,3,000290,000220,0
2013,02,04,3,000290,000230,0
2013,02,04,3,000290,000240,2
2013,02,04,3,000290,000261,11
2013,02,04,3,000290,000275,0
2013,02,04,3,000290,000282,0
2013,02,04,3,000290,000290,4990
2013,02,04,3,000290,999999,354
2013,02,04,0,999999,000013,119
2013,02,04,0,999999,000016,394
2013,02,04,0,999999,000020,23045
2013,02,04,0,999999,000050,1171
2013,02,04,0,999999,000060,53
2013,02,04,0,999999,000068,116
2013,02,04,0,999999,000070,294
2013,02,04,0,999999,000090,7271
2013,02,04,0,999999,000100,121
2013,02,04,0,999999,000105,112
2013,02,04,0,999999,000110,2253
2013,02,04,0,999999,000122,3604
2013,02,04,0,999999,000130,924
2013,02,04,0,999999,000150,1185
2013,02,04,0,999999,000158,536
2013,02,04,0,999999,000164,96
2013,02,04,0,999999,000170,5752
2013,02,04,0,999999,000180,581
2013,02,04,0,999999,000185,548
2013,02,04,0,999999,000188,518
2013,02,04,0,999999,000195,174
2013,02,04,0,999999,000198,452
2013,02,04,0,999999,000220,637
2013,02,04,0,999999,000230,82
2013,02,04,0,999999,000240,482
2013,02,04,0,999999,000261,643
2013,02,04,0,999999,000275,152
2013,02,04,0,999999,000282,43
2013,02,04,0,999999,000290,374
2012,02,04,6,000013,000013,1194
2012,02,04,6,000013,000016,0
2012,02,04,6,000013,000020,23
2012,02,04,6,000013,000050,1
2012,02,04,6,000013,000060,2
2012,02,04,6,000013,000068,0
2012,02,04,6,000013,000070,0
2012,02,04,6,000013,000090,5
2012,02,04,6,000013,000100,0
2012,02,04,6,000013,000105,0
2012,02,04,6,000013,000110,2
2012,02,04,6,000013,000122,0
2012,02,04,6,000013,000130,5
2012,02,04,6,000013,000150,1
2012,02,04,6,000013,000158,0
2012,02,04,6,000013,000164,5
2012,02,04,6,000013,000170,2
2012,02,04,6,000013,000180,1
2012,02,04,6,000013,000185,0
2012,02,04,6,000013,000188,0
2012,02,04,6,000013,000195,0
2012,02,04,6,000013,000198,0
2012,02,04,6,000013,000220,0
2012,02,04,6,000013,000230,0
2012,02,04,6,000013,000240,0
2012,02,04,6,000013,000261,0
2012,02,04,6,000013,000275,0
2012,02,04,6,000013,000282,0
2012,02,04,6,000013,000290,2
2012,02,04,6,000013,999999,127
2012,02,04,6,000016,000013,3
2012,02,04,6,000016,000016,2676
2012,02,04,6,000016,000020,66
2012,02,04,6,000016,000050,1
2012,02,04,6,000016,000060,0
2012,02,04,6,000016,000068,0
2012,02,04,6,000016,000070,0
2012,02,04,6,000016,000090,2
2012,02,04,6,000016,000100,0
2012,02,04,6,000016,000105,0
2012,02,04,6,000016,000110,0
2012,02,04,6,000016,000122,7
2012,02,04,6,000016,000130,11
2012,02,04,6,000016,000150,5
2012,02,04,6,000016,000158,1
2012,02,04,6,000016,000164,0
2012,02,04,6,000016,000170,14
2012,02,04,6,000016,000180,2
2012,02,04,6,000016,000185,0
2012,02,04,6,000016,000188,1
2012,02,04,6,000016,000195,0
2012,02,04,6,000016,000198,0
2012,02,04,6,000016,000220,0
2012,02,04,6,000016,000230,0
2012,02,04,6,000016,000240,0
2012,02,04,6,000016,000261,0
2012,02,04,6,000016,000275,0
2012,02,04,6,000016,000282,0
2012,02,04,6,000016,000290,0
2012,02,04,6,000016,999999,326
2012,02,04,1,000020,000013,15
2012,02,04,1,000020,000016,25
2012,02,04,1,000020,000020,240250
2012,02,04,1,000020,000050,198
2012,02,04,1,000020,000060,12
2012,02,04,1,000020,000068,28
2012,02,04,1,000020,000070,83
2012,02,04,1,000020,000090,494
2012,02,04,1,000020,000100,15
2012,02,04,1,000020,000105,8
2012,02,04,1,000020,000110,167
2012,02,04,1,000020,000122,726
2012,02,04,1,000020,000130,36
2012,02,04,1,000020,000150,146
2012,02,04,1,000020,000158,111
2012,02,04,1,000020,000164,34
2012,02,04,1,000020,000170,2628
2012,02,04,1,000020,000180,100
2012,02,04,1,000020,000185,84
2012,02,04,1,000020,000188,97
2012,02,04,1,000020,000195,6
2012,02,04,1,000020,000198,29
2012,02,04,1,000020,000220,39
2012,02,04,1,000020,000230,1
2012,02,04,1,000020,000240,48
2012,02,04,1,000020,000261,153
2012,02,04,1,000020,000275,5
2012,02,04,1,000020,000282,1
2012,02,04,1,000020,000290,47
2012,02,04,1,000020,999999,22316
2012,02,04,6,000050,000013,0
2012,02,04,6,000050,000016,2
2012,02,04,6,000050,000020,328
2012,02,04,6,000050,000050,15807
2012,02,04,6,000050,000060,0
2012,02,04,6,000050,000068,0
2012,02,04,6,000050,000070,11
2012,02,04,6,000050,000090,47
2012,02,04,6,000050,000100,0
2012,02,04,6,000050,000105,1
2012,02,04,6,000050,000110,11
2012,02,04,6,000050,000122,37
2012,02,04,6,000050,000130,0
2012,02,04,6,000050,000150,6
2012,02,04,6,000050,000158,71
2012,02,04,6,000050,000164,2
2012,02,04,6,000050,000170,50
2012,02,04,6,000050,000180,14
2012,02,04,6,000050,000185,2
2012,02,04,6,000050,000188,1
2012,02,04,6,000050,000195,0
2012,02,04,6,000050,000198,5
2012,02,04,6,000050,000220,3
2012,02,04,6,000050,000230,0
2012,02,04,6,000050,000240,1
2012,02,04,6,000050,000261,2
2012,02,04,6,000050,000275,0
2012,02,04,6,000050,000282,0
2012,02,04,6,000050,000290,6
2012,02,04,6,000050,999999,827
2012,02,04,6,000060,000013,1
2012,02,04,6,000060,000016,0
2012,02,04,6,000060,000020,21
2012,02,04,6,000060,000050,0
2012,02,04,6,000060,000060,819
2012,02,04,6,000060,000068,0
2012,02,04,6,000060,000070,1
2012,02,04,6,000060,000090,2
2012,02,04,6,000060,000100,0
2012,02,04,6,000060,000105,0
2012,02,04,6,000060,000110,0
2012,02,04,6,000060,000122,8
2012,02,04,6,000060,000130,0
2012,02,04,6,000060,000150,0
2012,02,04,6,000060,000158,1
2012,02,04,6,000060,000164,2
2012,02,04,6,000060,000170,14
2012,02,04,6,000060,000180,1
2012,02,04,6,000060,000185,0
2012,02,04,6,000060,000188,1
2012,02,04,6,000060,000195,0
2012,02,04,6,000060,000198,0
2012,02,04,6,000060,000220,0
2012,02,04,6,000060,000230,0
2012,02,04,6,000060,000240,0
2012,02,04,6,000060,000261,1
2012,02,04,6,000060,000275,0
2012,02,04,6,000060,000282,0
2012,02,04,6,000060,000290,0
2012,02,04,6,000060,999999,98
2012,02,04,3,000068,000013,0
2012,02,04,3,000068,000016,0
2012,02,04,3,000068,000020,12
2012,02,04,3,000068,000050,0
2012,02,04,3,000068,000060,0
2012,02,04,3,000068,000068,1584
2012,02,04,3,000068,000070,0
2012,02,04,3,000068,000090,24
2012,02,04,3,000068,000100,0
2012,02,04,3,000068,000105,0
2012,02,04,3,000068,000110,0
2012,02,04,3,000068,000122,8
2012,02,04,3,000068,000130,1
2012,02,04,3,000068,000150,0
2012,02,04,3,000068,000158,0
2012,02,04,3,000068,000164,1
2012,02,04,3,000068,000170,11
2012,02,04,3,000068,000180,0
2012,02,04,3,000068,000185,0
2012,02,04,3,000068,000188,0
2012,02,04,3,000068,000195,0
2012,02,04,3,000068,000198,0
2012,02,04,3,000068,000220,3
2012,02,04,3,000068,000230,0
2012,02,04,3,000068,000240,0
2012,02,04,3,000068,000261,0
2012,02,04,3,000068,000275,0
2012,02,04,3,000068,000282,0
2012,02,04,3,000068,000290,5
2012,02,04,3,000068,999999,143
2012,02,04,6,000070,000013,0
2012,02,04,6,000070,000016,0
2012,02,04,6,000070,000020,72
2012,02,04,6,000070,000050,21
2012,02,04,6,000070,000060,0
2012,02,04,6,000070,000068,0
2012,02,04,6,000070,000070,4383
2012,02,04,6,000070,000090,12
2012,02,04,6,000070,000100,0
2012,02,04,6,000070,000105,0
2012,02,04,6,000070,000110,1
2012,02,04,6,000070,000122,13
2012,02,04,6,000070,000130,0
2012,02,04,6,000070,000150,7
2012,02,04,6,000070,000158,1
2012,02,04,6,000070,000164,6
2012,02,04,6,000070,000170,24
2012,02,04,6,000070,000180,1
2012,02,04,6,000070,000185,6
2012,02,04,6,000070,000188,7
2012,02,04,6,000070,000195,1
2012,02,04,6,000070,000198,2
2012,02,04,6,000070,000220,3
2012,02,04,6,000070,000230,0
2012,02,04,6,000070,000240,0
2012,02,04,6,000070,000261,3
2012,02,04,6,000070,000275,0
2012,02,04,6,000070,000282,0
2012,02,04,6,000070,000290,0
2012,02,04,6,000070,999999,250
2012,02,04,3,000090,000013,0
2012,02,04,3,000090,000016,2
2012,02,04,3,000090,000020,677
2012,02,04,3,000090,000050,29
2012,02,04,3,000090,000060,2
2012,02,04,3,000090,000068,27
2012,02,04,3,000090,000070,4
2012,02,04,3,000090,000090,72642
2012,02,04,3,000090,000100,5
2012,02,04,3,000090,000105,13
2012,02,04,3,000090,000110,69
2012,02,04,3,000090,000122,138
2012,02,04,3,000090,000130,8
2012,02,04,3,000090,000150,14
2012,02,04,3,000090,000158,20
2012,02,04,3,000090,000164,6
2012,02,04,3,000090,000170,266
2012,02,04,3,000090,000180,16
2012,02,04,3,000090,000185,38
2012,02,04,3,000090,000188,24
2012,02,04,3,000090,000195,5
2012,02,04,3,000090,000198,3
2012,02,04,3,000090,000220,8
2012,02,04,3,000090,000230,1
2012,02,04,3,000090,000240,130
2012,02,04,3,000090,000261,43
2012,02,04,3,000090,000275,0
2012,02,04,3,000090,000282,0
2012,02,04,3,000090,000290,227
2012,02,04,3,000090,999999,7693
2012,02,04,5,000100,000013,0
2012,02,04,5,000100,000016,0
2012,02,04,5,000100,000020,1
2012,02,04,5,000100,000050,0
2012,02,04,5,000100,000060,0
2012,02,04,5,000100,000068,0
2012,02,04,5,000100,000070,0
2012,02,04,5,000100,000090,5
2012,02,04,5,000100,000100,2126
2012,02,04,5,000100,000105,4
2012,02,04,5,000100,000110,20
2012,02,04,5,000100,000122,4
2012,02,04,5,000100,000130,9
2012,02,04,5,000100,000150,0
2012,02,04,5,000100,000158,0
2012,02,04,5,000100,000164,0
2012,02,04,5,000100,000170,10
2012,02,04,5,000100,000180,0
2012,02,04,5,000100,000185,0
2012,02,04,5,000100,000188,0
2012,02,04,5,000100,000195,4
2012,02,04,5,000100,000198,0
2012,02,04,5,000100,000220,7
2012,02,04,5,000100,000230,3
2012,02,04,5,000100,000240,5
2012,02,04,5,000100,000261,0
2012,02,04,5,000100,000275,1
2012,02,04,5,000100,000282,0
2012,02,04,5,000100,000290,6
2012,02,04,5,000100,999999,149
2012,02,04,5,000105,000013,0
2012,02,04,5,000105,000016,1
2012,02,04,5,000105,000020,4
2012,02,04,5,000105,000050,0
2012,02,04,5,000105,000060,0
2012,02,04,5,000105,000068,0
2012,02,04,5,000105,000070,0
2012,02,04,5,000105,000090,2
2012,02,04,5,000105,000100,10
2012,02,04,5,000105,000105,1849
2012,02,04,5,000105,000110,64
2012,02,04,5,000105,000122,1
2012,02,04,5,000105,000130,1
2012,02,04,5,000105,000150,0
2012,02,04,5,000105,000158,0
2012,02,04,5,000105,000164,0
2012,02,04,5,000105,000170,4
2012,02,04,5,000105,000180,0
2012,02,04,5,000105,000185,3
2012,02,04,5,000105,000188,7
2012,02,04,5,000105,000195,1
2012,02,04,5,000105,000198,4
2012,02,04,5,000105,000220,12
2012,02,04,5,000105,000230,0
2012,02,04,5,000105,000240,0
2012,02,04,5,000105,000261,1
2012,02,04,5,000105,000275,0
2012,02,04,5,000105,000282,0
2012,02,04,5,000105,000290,0
2012,02,04,5,000105,999999,112
2012,02,04,5,000110,000013,1
2012,02,04,5,000110,000016,9
2012,02,04,5,000110,000020,211
2012,02,04,5,000110,000050,1
2012,02,04,5,000110,000060,0
2012,02,04,5,000110,000068,0
2012,02,04,5,000110,000070,3
2012,02,04,5,000110,000090,54
2012,02,04,5,000110,000100,16
2012,02,04,5,000110,000105,56
2012,02,04,5,000110,000110,26907
2012,02,04,5,000110,000122,36
2012,02,04,5,000110,000130,75
2012,02,04,5,000110,000150,14
2012,02,04,5,000110,000158,5
2012,02,04,5,000110,000164,0
2012,02,04,5,000110,000170,57
2012,02,04,5,000110,000180,2
2012,02,04,5,000110,000185,2
2012,02,04,5,000110,000188,2
2012,02,04,5,000110,000195,18
2012,02,04,5,000110,000198,49
2012,02,04,5,000110,000220,47
2012,02,04,5,000110,000230,5
2012,02,04,5,000110,000240,12
2012,02,04,5,000110,000261,4
2012,02,04,5,000110,000275,12
2012,02,04,5,000110,000282,11
2012,02,04,5,000110,000290,2
2012,02,04,5,000110,999999,2141
2012,02,04,2,000122,000013,0
2012,02,04,2,000122,000016,10
2012,02,04,2,000122,000020,655
2012,02,04,2,000122,000050,28
2012,02,04,2,000122,000060,2
2012,02,04,2,000122,000068,6
2012,02,04,2,000122,000070,16
2012,02,04,2,000122,000090,104
2012,02,04,2,000122,000100,4
2012,02,04,2,000122,000105,4
2012,02,04,2,000122,000110,31
2012,02,04,2,000122,000122,48522
2012,02,04,2,000122,000130,18
2012,02,04,2,000122,000150,25
2012,02,04,2,000122,000158,8
2012,02,04,2,000122,000164,1
2012,02,04,2,000122,000170,229
2012,02,04,2,000122,000180,37
2012,02,04,2,000122,000185,1
2012,02,04,2,000122,000188,7
2012,02,04,2,000122,000195,2
2012,02,04,2,000122,000198,9
2012,02,04,2,000122,000220,22
2012,02,04,2,000122,000230,0
2012,02,04,2,000122,000240,17
2012,02,04,2,000122,000261,31
2012,02,04,2,000122,000275,9
2012,02,04,2,000122,000282,0
2012,02,04,2,000122,000290,16
2012,02,04,2,000122,999999,3682
2012,02,04,5,000130,000013,0
2012,02,04,5,000130,000016,0
2012,02,04,5,000130,000020,53
2012,02,04,5,000130,000050,0
2012,02,04,5,000130,000060,0
2012,02,04,5,000130,000068,0
2012,02,04,5,000130,000070,1
2012,02,04,5,000130,000090,12
2012,02,04,5,000130,000100,1
2012,02,04,5,000130,000105,1
2012,02,04,5,000130,000110,54
2012,02,04,5,000130,000122,16
2012,02,04,5,000130,000130,11310
2012,02,04,5,000130,000150,8
2012,02,04,5,000130,000158,0
2012,02,04,5,000130,000164,0
2012,02,04,5,000130,000170,33
2012,02,04,5,000130,000180,0
2012,02,04,5,000130,000185,1
2012,02,04,5,000130,000188,0
2012,02,04,5,000130,000195,7
2012,02,04,5,000130,000198,45
2012,02,04,5,000130,000220,15
2012,02,04,5,000130,000230,0
2012,02,04,5,000130,000240,7
2012,02,04,5,000130,000261,7
2012,02,04,5,000130,000275,10
2012,02,04,5,000130,000282,0
2012,02,04,5,000130,000290,4
2012,02,04,5,000130,999999,957
2012,02,04,2,000150,000013,4
2012,02,04,2,000150,000016,2
2012,02,04,2,000150,000020,177
2012,02,04,2,000150,000050,10
2012,02,04,2,000150,000060,2
2012,02,04,2,000150,000068,2
2012,02,04,2,000150,000070,0
2012,02,04,2,000150,000090,27
2012,02,04,2,000150,000100,0
2012,02,04,2,000150,000105,1
2012,02,04,2,000150,000110,15
2012,02,04,2,000150,000122,44
2012,02,04,2,000150,000130,9
2012,02,04,2,000150,000150,10890
2012,02,04,2,000150,000158,0
2012,02,04,2,000150,000164,1
2012,02,04,2,000150,000170,61
2012,02,04,2,000150,000180,1
2012,02,04,2,000150,000185,1
2012,02,04,2,000150,000188,0
2012,02,04,2,000150,000195,0
2012,02,04,2,000150,000198,4
2012,02,04,2,000150,000220,4
2012,02,04,2,000150,000230,0
2012,02,04,2,000150,000240,1
2012,02,04,2,000150,000261,1
2012,02,04,2,000150,000275,0
2012,02,04,2,000150,000282,0
2012,02,04,2,000150,000290,0
2012,02,04,2,000150,999999,1042
2012,02,04,6,000158,000013,1
2012,02,04,6,000158,000016,3
2012,02,04,6,000158,000020,173
2012,02,04,6,000158,000050,91
2012,02,04,6,000158,000060,0
2012,02,04,6,000158,000068,0
2012,02,04,6,000158,000070,6
2012,02,04,6,000158,000090,13
2012,02,04,6,000158,000100,0
2012,02,04,6,000158,000105,0
2012,02,04,6,000158,000110,3
2012,02,04,6,000158,000122,23
2012,02,04,6,000158,000130,0
2012,02,04,6,000158,000150,0
2012,02,04,6,000158,000158,7387
2012,02,04,6,000158,000164,1
2012,02,04,6,000158,000170,35
2012,02,04,6,000158,000180,9
2012,02,04,6,000158,000185,0
2012,02,04,6,000158,000188,5
2012,02,04,6,000158,000195,0
2012,02,04,6,000158,000198,0
2012,02,04,6,000158,000220,1
2012,02,04,6,000158,000230,0
2012,02,04,6,000158,000240,3
2012,02,04,6,000158,000261,5
2012,02,04,6,000158,000275,0
2012,02,04,6,000158,000282,0
2012,02,04,6,000158,000290,4
2012,02,04,6,000158,999999,357
2012,02,04,6,000164,000013,2
2012,02,04,6,000164,000016,0
2012,02,04,6,000164,000020,47
2012,02,04,6,000164,000050,0
2012,02,04,6,000164,000060,7
2012,02,04,6,000164,000068,0
2012,02,04,6,000164,000070,11
2012,02,04,6,000164,000090,1
2012,02,04,6,000164,000100,0
2012,02,04,6,000164,000105,0
2012,02,04,6,000164,000110,0
2012,02,04,6,000164,000122,12
2012,02,04,6,000164,000130,0
2012,02,04,6,000164,000150,2
2012,02,04,6,000164,000158,3
2012,02,04,6,000164,000164,1431
2012,02,04,6,000164,000170,10
2012,02,04,6,000164,000180,1
2012,02,04,6,000164,000185,0
2012,02,04,6,000164,000188,3
2012,02,04,6,000164,000195,0
2012,02,04,6,000164,000198,0
2012,02,04,6,000164,000220,0
2012,02,04,6,000164,000230,0
2012,02,04,6,000164,000240,0
2012,02,04,6,000164,000261,0
2012,02,04,6,000164,000275,0
2012,02,04,6,000164,000282,0
2012,02,04,6,000164,000290,1
2012,02,04,6,000164,999999,76
2012,02,04,1,000170,000013,7
2012,02,04,1,000170,000016,3
2012,02,04,1,000170,000020,1695
2012,02,04,1,000170,000050,42
2012,02,04,1,000170,000060,3
2012,02,04,1,000170,000068,23
2012,02,04,1,000170,000070,4
2012,02,04,1,000170,000090,160
2012,02,04,1,000170,000100,9
2012,02,04,1,000170,000105,10
2012,02,04,1,000170,000110,39
2012,02,04,1,000170,000122,203
2012,02,04,1,000170,000130,12
2012,02,04,1,000170,000150,31
2012,02,04,1,000170,000158,21
2012,02,04,1,000170,000164,6
2012,02,04,1,000170,000170,78877
2012,02,04,1,000170,000180,18
2012,02,04,1,000170,000185,11
2012,02,04,1,000170,000188,26
2012,02,04,1,000170,000195,0
2012,02,04,1,000170,000198,8
2012,02,04,1,000170,000220,20
2012,02,04,1,000170,000230,0
2012,02,04,1,000170,000240,37
2012,02,04,1,000170,000261,58
2012,02,04,1,000170,000275,9
2012,02,04,1,000170,000282,6
2012,02,04,1,000170,000290,5
2012,02,04,1,000170,999999,5530
2012,02,04,4,000180,000013,1
2012,02,04,4,000180,000016,0
2012,02,04,4,000180,000020,158
2012,02,04,4,000180,000050,6
2012,02,04,4,000180,000060,0
